"OBJECTID_12","OBJECTID","caption","url","isUrban","latitude","longitude","id","owner","hometown","datetaken","dateupload","tags1","tags2","tags3","tags4","tags5","tags6","tags7","tags8","tags9","tags10","uniqueID","OBJECTID_1","STUSPS"
50547,50555,"Another great Christmas with our family and friends upstate. A little bit of
sadness with this once since it was the first without Aunt Marlin, but I think
she would have been happy to know we had as good a time as possible in her
memory. Merry Christmas","https://farm8.staticflickr.com/7524/15925712398_20d4acb0ec.jpg",0,43.125672,-75.327417,15925712398,"125879493@N07"," ","12/25/2014 9:49","12/26/2014 19:24","dog","dog like mammal","dog breed","dog breed group","carnivoran","snout","flooring","floor","labrador retriever","puppy",50555,1,"NY"
63418,63426,"Seated on a rock at the edge of Raquette lake eating my lunch after having
just canoed the Browns Tract Inlet along the Northern Forest Canoe Trail.
Peering out over the blue Adirondack waters I envision when I return next
summer and cross Raquette lake.","https://farm5.staticflickr.com/4351/36665869470_744603051d.jpg",0,43.812435,-74.656391,36665869470,"14144148@N03","Kings Park, NY","9/1/2017 15:52","9/6/2017 11:54","nature","sky","water","cloud","lake","reservoir","leisure","tree","real estate","landscape",63426,1,"NY"
33547,33554,"CSRX 23, Conway Scenic Railroad's sole RDC, is stopped on the Moat Brook
Trestle as part of a runby on railfans weekend.","https://farm4.staticflickr.com/3920/15146980338_27161eebfd.jpg",0,44.011382,-71.130166,15146980338,"76916950@N06","Montreal West","9/14/2014 15:34","9/23/2014 18:08","track","transport","rail transport","train","rolling stock","rural area","highland","vehicle","plant","locomotive",33554,3,"NH"
104459,104468,"[andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/phot...](http://andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/photos-blue-ledges-may-4-2013-part-b-2.html) Blue Ledges on Saturday
May 4, 2013. Copyright (c)2013 Andy Arthur. Creative Commons","https://farm8.staticflickr.com/7453/8722177965_aac159be00.jpg",0,43.817205,-74.07772,8722177965,"45846171@N04"," ","5/4/2013 12:22","5/9/2013 12:12","woodland","ecosystem","tree","path","forest","nature reserve","grove","temperate broadleaf and mixed forest","spruce fir forest","temperate coniferous forest",104468,1,"NY"
143313,143325,"August 14, 2017 A perfect (what looks like) ammonite fossil embedded in a
farmhouse doorway. Photos from a beautiful old farmhouse we stayed in for a
short vacation in Essex, New York. Adirondacks Vacation Essex, New York Lake
Champlain Area - USA Photo","https://farm5.staticflickr.com/4392/35935792593_6f3a69401a.jpg",0,44.290463,-73.413178,35935792593,"32814617@N00","Rockport, Massachusetts, USA","8/14/2017 17:21","8/22/2017 23:58","rock","grass","wall","bedrock","stone wall","headstone","geology","outcrop","granite","walkway",143325,1,"NY"
259896,259905,"SONY DSC","https://farm1.staticflickr.com/572/22642977415_1bb46ed3be.jpg",0,44.395744,-68.192473,22642977415,"67037430@N06"," ","10/21/2015 16:37","10/31/2015 17:18","sky","daytime","atmosphere","atmosphere of earth","moon","phenomenon","cloud","astronomical object","meteorological phenomenon","horizon",259905,4,"ME"
44284,44779,"Another shot of the former Richfield Springs Branch at Rt. 8, Bridgewater, NY.","https://farm8.staticflickr.com/7388/26495114514_66e201e8ed.jpg",0,42.925197,-75.247661,26495114514,"97630304@N02"," ","5/18/2016 10:40","5/18/2016 22:26","vegetation","ecosystem","nature reserve","woodland","tree","plant","flora","leaf","riparian forest","forest",44779,1,"NY"
266167,266176,"One our first full day in Maine we were feeling all crazy and got up at 6am(!)
to walk parts of the the Blue Heron trail, which runs through the nature
preserve behind the Oceanside Meadows Inn where we were staying. Before we
started the hike, though, w","https://farm4.staticflickr.com/3920/15199547698_5b85c0a162.jpg",0,44.414301,-68.010248,15199547698,"26406919@N00"," ","9/23/2014 5:27","9/29/2014 0:31","sky","horizon","dawn","water","sunset","sunrise","dusk","morning","atmosphere","evening",266176,4,"ME"
137773,137782,"Mesmerized by the views","https://farm1.staticflickr.com/724/22225107765_c6b24e508f.jpg",0,44.292672,-73.669231,22225107765,"94811196@N08"," ","10/15/2015 10:33","10/16/2015 18:10","wilderness","ridge","mountainous landforms","nature","mountain","path","outdoor recreation","tree","sky","hiking",137782,1,"NY"
248164,248173,"Crystal Serenity Cruise Ship & Egg Rock Lighthouse From Egg Rock Overlook Park
Loop Road, Acadia National Park Mt Desert Island, Maine This year is the first
we have seen cruise ships in Frenchman Bay near Bar Harbor (we had not been to
Acadia since 2004","https://farm5.staticflickr.com/4501/37608982971_03ef4390ca.jpg",0,44.359858,-68.188267,37608982971,"31138867@N08","Waynesfield, OH","9/21/2017 16:22","10/11/2017 1:58","cruise ship","passenger ship","ship","waterway","ocean liner","water transportation","sea","watercraft","ferry","motor ship",248173,4,"ME"
149294,149151,"Semi-Final Vermont State High School Championship game. CVU wins again.","https://farm6.staticflickr.com/5490/10683816734_9a2c01c676.jpg",0,44.34667,-73.106932,10683816734,"87271233@N06"," ","10/30/2013 16:14","11/5/2013 5:57","sports","sport venue","team sport","blue","player","soccer","football player","games","ball game","team",149151,2,"VT"
221699,221341,"Apparently, this has been Explored (#463) today.","https://farm1.staticflickr.com/269/19441886658_973a6341c7.jpg",0,44.583628,-70.936478,19441886658,"33592670@N00","Jos, Nigeria","6/26/2015 5:35","7/12/2015 12:13","water","waterfall","nature","stream","body of water","watercourse","creek","rock","river","water resources",221341,4,"ME"
190418,191219,"Rouses Point, New York","https://farm4.staticflickr.com/3861/14920208355_fbfd3b3dcb.jpg",0,44.991125,-73.364027,14920208355,"39930239@N03"," ","7/6/2014 20:42","8/14/2014 22:14","fireworks","reflection","event","sky","tourist attraction","fête","festival","water","public event","new year's eve",191219,1,"NY"
185703,186703,"Rafting In Ausable Chasm Gorge. Ausable Chasm Ny State 2013.","https://farm3.staticflickr.com/2896/14250841375_1ff3ae97e5.jpg",0,44.536102,-73.463913,14250841375,"71150518@N04"," ","10/1/2013 15:37","5/23/2014 12:01","nature","body of water","water","nature reserve","wilderness","tree","waterfall","leaf","watercourse","water feature",186703,1,"NY"
234995,235004,"A flock of wild turkeys escapes the Thanksgiving table to forage in the snow
at Sedgwick, Maine.","https://farm1.staticflickr.com/653/20987657703_1a04fd6f4f.jpg",0,44.298152,-68.638479,20987657703,"17686063@N07","Los Angeles","11/27/2014 12:23","9/21/2015 22:06","bird","wild turkey","galliformes","fauna","turkey","beak","wildlife","domesticated turkey","phasianidae","snow",235004,4,"ME"
61585,61593,"[andyarthur.org/new-york-state/adirondacks/moose-river-
pla...](http://andyarthur.org/new-york-state/adirondacks/moose-river-
plains/cedar-river-flow-plains/photos-cedar-river-flow-
sep-20-2013-part-c-2.html) Cedar River Flow on Friday Sep 20, 2013. Copy","https://farm3.staticflickr.com/2836/9956976946_768ebd6d23.jpg",0,43.721708,-74.4748,9956976946,"45846171@N04"," ","9/20/2013 13:13","9/26/2013 21:33","nature","water","reflection","leaf","ecosystem","wetland","autumn","vegetation","tree","sky",61593,1,"NY"
61354,61362,"25 Jun 2013. Ferd's Bog, Hamilton Co, NY.","https://farm6.staticflickr.com/5540/11100348523_0209b052ec.jpg",0,43.788538,-74.749796,11100348523,"36013467@N07"," ","6/25/2013 8:16","11/28/2013 13:01","bird","beak","fauna","sparrow","leaf","branch","flora","wildlife","old world flycatcher","perching bird",61362,1,"NY"
211321,211330,"Fall foliage in the White Mountains of New Hampshire, USA.","https://farm6.staticflickr.com/5715/21416916754_a6b3cf1fe9.jpg",0,44.291395,-71.227744,21416916754,"42290343@N05","Charlottetown, Prince Edward Island, Canada","10/2/2015 18:03","10/8/2015 17:56","red","autumn","tree","leaf","woody plant","maple tree","deciduous","branch","plant","flora",211330,3,"NH"
115511,115520,"Annual Camping Trip to the Adirondacks, Rollins Pond State Park, New York, USA","https://farm6.staticflickr.com/5687/21149643370_47d9f8706c.jpg",0,44.319022,-74.414234,21149643370,"7245723@N02","Saskatoon, Saskatchewan","8/28/2015 6:15","9/12/2015 3:02","water","fog","tree","mist","reflection","sky","woody plant","lake","morning","leaf",115520,1,"NY"
100891,100900,"Effortlessly uploaded by [Eye-Fi](http://www.eye.fi)","https://farm4.staticflickr.com/3875/14701708730_edcc389595.jpg",0,43.433019,-73.701748,14701708730,"83400109@N08"," ","8/11/2014 13:40","8/11/2014 18:31","cloud","sky","daytime","cumulus","horizon","atmosphere of earth","atmosphere","phenomenon","parachute","meteorological phenomenon",100900,1,"NY"
131695,131704,"which doesn't look like an edge in the photo","https://farm4.staticflickr.com/3712/18399232514_bcbc907c4b.jpg",0,44.189975,-73.831162,18399232514,"28879778@N00","Newark, NY","6/20/2015 15:20","6/21/2015 15:04","mountainous landforms","nature","mountain","wilderness","outdoor recreation","mountain range","path","ridge","hill","tree",131704,1,"NY"
247158,247167,"-","https://farm5.staticflickr.com/4456/37608978336_7c5454c137.jpg",0,44.339491,-68.253137,37608978336,"96044879@N02"," ","9/26/2017 13:07","10/12/2017 18:23","rock","wilderness","mountain","boulder","sky","tree","national park","bedrock","geology","outcrop",247167,4,"ME"
37685,37702,"Hiking Zealand Falls","https://farm6.staticflickr.com/5454/9015646802_79cddc3142.jpg",0,44.195983,-71.492373,9015646802,"62837112@N03","Braintree","6/10/2013 13:00","6/11/2013 11:14","path","forest","woodland","tree","wilderness","nature reserve","trail","old growth forest","biome","state park",37702,3,"NH"
101868,101877,"[andyarthur.org/new-york-state/adirondacks/wilcox-lake-
wil...](http://andyarthur.org/new-york-state/adirondacks/wilcox-lake-wild-
forest/east-branch-of-sacandaga-river/photos-east-branch-of-sacandaga-river-
dec-8-2013.html) East Branch of Sacandaga Rive","https://farm4.staticflickr.com/3831/11293329093_3e43acea63.jpg",0,43.554075,-74.123531,11293329093,"45846171@N04"," ","12/8/2013 12:05","12/9/2013 17:36","snow","winter","tree","geological phenomenon","freezing","path","forest","woodland","trail","wood",101877,1,"NY"
42272,42766,"Photo taken at Blackmans Corners Rd., Verona, NY","https://farm9.staticflickr.com/8623/28730579272_3cb93ae0d7.jpg",0,43.165438,-75.55251,28730579272,"97630304@N02"," ","8/7/2016 6:14","8/7/2016 23:27","track","transport","rail transport","vehicle","train","rolling stock","tree","railroad car","plant","locomotive",42766,1,"NY"
140255,140264,"And what do Santa?s reindeer eat? Reindeer moss of course! This is actually
not a moss, but a large group of gray-green lichens that are common in our
forests and mountain tops and even more abundant in the tundra of Canada and
northern countries where c","https://farm5.staticflickr.com/4569/26455235409_4d96be09ba.jpg",0,44.49166,-74.123049,26455235409,"64964567@N00","Pennington, NJ","10/1/2012 13:34","11/7/2017 4:00","plant","grass","vegetation","flora","leaf","soil","grass family","shrubland","tree","branch",140264,1,"NY"
29406,29413,"Mt Hancock-Captain-Carrigain bushwhack","https://farm8.staticflickr.com/7282/27209901380_2744aeb0e4.jpg",0,44.081783,-71.468864,27209901380,"90741567@N03"," ","5/21/2016 12:26","6/5/2016 22:14","wilderness","sky","mountainous landforms","mountain","ridge","vegetation","ecosystem","tree","leaf","hill",29413,3,"NH"
113251,113260,"@ Boldt Castle [4sq.com/14GSFpM](http://4sq.com/14GSFpM) (posted via
FlickSquare)","https://farm8.staticflickr.com/7313/9176315095_9c0e27e540.jpg",0,44.344429,-75.922608,9176315095,"29679203@N06","Rochester, NY","6/30/2013 16:38","6/30/2013 20:38","mansion","estate","château","building","medieval architecture","historic house","facade","historic site","house","tourism",113260,1,"NY"
47597,47605,"Baranger Wedding May 26th, 2012","https://farm6.staticflickr.com/5239/7373849752_73bc5be6cd.jpg",0,43.047592,-74.37574,7373849752,"80267861@N07"," ","5/25/2012 17:21","6/15/2012 4:36","red","woman","photograph","man","facial expression","ceremony","pink","fun","event","dress",47605,1,"NY"
58777,58785,"Fall color along the Moose River just north of the Whitewater boat loading
platform on the Adirondack Scenic Railroad.","https://farm8.staticflickr.com/7529/29438443344_ce047ab575.jpg",0,43.663727,-75.060074,29438443344,"38940927@N07"," ","10/1/2016 16:24","10/2/2016 14:50","nature","autumn","tree","vegetation","leaf","plant","woody plant","flora","maple tree","temperate broadleaf and mixed forest",58785,1,"NY"
100864,100873,"Effortlessly uploaded by [Eye-Fi](http://www.eye.fi)","https://farm4.staticflickr.com/3889/14890121135_ec9cf1860c.jpg",0,43.4338,-73.701089,14890121135,"83400109@N08"," ","8/11/2014 13:41","8/11/2014 21:36","parachute","parachuting","sky","windsports","parasailing","kite sports","air sports","atmosphere of earth","paratrooper","wind",100873,1,"NY"
54213,54221,"[andyarthur.org/new-york-state/adirondacks/ferris-
lake/pis...](http://andyarthur.org/new-york-state/adirondacks/ferris-
lake/piseco-powley-road/photos-piseco-powley-road-jul-27-2013-part-b-2.html)
Piseco-Powley Road on Saturday Jul 27, 2013. Copyright (","https://farm3.staticflickr.com/2851/9433353655_25d8be20f1.jpg",0,43.309574,-74.654562,9433353655,"45846171@N04"," ","7/27/2013 20:51","8/4/2013 12:07","nature","woodland","plant","forest","tree","wilderness","leaf","path","biome","state park",54221,1,"NY"
54635,54643,"Steps from Lady of the Lake's kitchen door is a summer kitchen in the forrmer
ice house. A stainless gas grill with side burner is on the adjacent brick
patio.","https://farm1.staticflickr.com/122/294823130_9823d87b77.jpg",0,43.140627,-74.500479,294823130,"91409138@N00"," ","5/1/2013 0:00","11/11/2006 23:11","house","shed","home","cottage","outhouse","shack","hut","tree","real estate","garden buildings",54643,1,"NY"
210787,210796,"Again, photo excuse to the rescue! Poor Uncle John is still waiting...","https://farm9.staticflickr.com/8420/28424869826_8104a83b12.jpg",0,44.263495,-71.275767,28424869826,"33953316@N07"," ","7/16/2016 8:23","7/21/2016 19:21","nature","wilderness","water","path","tree","plant","outdoor recreation","trail","adventure","hiking",210796,3,"NH"
247537,247546,"Out of Acadia trip - self guided outing - ""I Found My Mushroom, but I Was Too
Late""","https://farm5.staticflickr.com/4574/38193181341_17954705bc.jpg",0,44.332,-68.282484,38193181341,"24706120@N05"," ","10/4/2017 10:14","11/5/2017 18:12","grass","medicinal mushroom","fungus","terrestrial animal","edible mushroom","mushroom","wood","bolete","agaricomycetes","agaricaceae",247546,4,"ME"
54267,54275,"[andyarthur.org/adirondacks/ferris-lake/piseco-powley-
road...](http://andyarthur.org/adirondacks/ferris-lake/piseco-powley-
road/photos-piseco-powley-road-jun-2-2013-part-a.html) Piseco-Powley Road on
Sunday Jun 2, 2013. Copyright (c)2013 Andy Arthur. C","https://farm6.staticflickr.com/5332/8968443282_e9af09e587.jpg",0,43.261986,-74.657009,8968443282,"45846171@N04"," ","6/2/2013 10:23","6/6/2013 11:08","water","nature","river","ecosystem","nature reserve","riparian zone","body of water","reflection","vegetation","wilderness",54275,1,"NY"
34907,34426,"I took my garndsons on a photo shoot at Weston's Farm in Fryeburg, Maine.
[Follow me](http://twitter.com/PickleLadyPhoto) on twitter [Visit
my](http://www.pickleladyphotos.com) Website [Find me on
Facebook](http://www.facebook.com/pages/Pickle-Lady-Creat","https://farm8.staticflickr.com/7374/11325671253_40b12f5ce2.jpg",0,44.015823,-70.986358,11325671253,"22386106@N06","Augusta","7/12/2013 11:30","12/11/2013 16:23","photograph","facial expression","skin","child","smile","emotion","boy","photography","cheek","eye",34426,4,"ME"
189092,188377,"An osprey looking down at Lake Champlain for its next meal","https://farm5.staticflickr.com/4382/36382340101_16e8b17284.jpg",0,44.628214,-73.240292,36382340101,"139273624@N08"," ","8/10/2017 19:08","8/12/2017 12:52","bird","sky","fauna","eagle","accipitriformes","bird of prey","atmosphere of earth","flight","buzzard","beak",188377,2,"VT"
11098,11105,"Three versions of the same photo manipulated with different tools show how the
tool shapes the work as much as I do.","https://farm9.staticflickr.com/8286/7568767976_42de80a975.jpg",0,43.926443,-71.894305,7568767976,"41894176272@N01"," ","7/7/2012 17:51","7/14/2012 16:34","hair","glasses","vision care","man","facial expression","facial hair","sunglasses","beard","eyewear","hairstyle",11105,3,"NH"
